"Id","Division","District","Upazila","Institution Bn"
"1002","রংপুর","কুড়িগ্রাম","নাগেশ্বরী","asdf"
"1001","ঢাকা","নরসিংদী","শিবপুর","মোহরপাড়া উচ্চ বিদ্যালয়"
"1000","ঢাকা","নরসিংদী","শিবপুর","এস কে বি দাখিল মাদ্রাসা"
"999","ঢাকা","নরসিংদী","শিবপুর","নোয়াদিয়া কে. এইচ বালক উচ্চ বিদ্যালয়"
"998","ঢাকা","নরসিংদী","শিবপুর","লাখপুর শিমুলিয়া উচ্চ বিদ্যালয়"
"997","ঢাকা","নরসিংদী","শিবপুর","বাঘাব ইউনিয়ন উচ্চ বিদ্যালয়"
"996","ঢাকা","নরসিংদী","শিবপুর","চৈতন্য বহুমুখী উচ্চ বিদ্যালয়"
"995","ঢাকা","নরসিংদী","শিবপুর","কাজী মফিজ উদ্দীন উচ্চ বিদ্যালয়"
"994","ঢাকা","নরসিংদী","শিবপুর","হাজী সমশের আলী উচ্চ বিদ্যালয়"
"993","ঢাকা","নরসিংদী","শিবপুর","হাজী নোয়াব আলী বালিকা উচ্চ বিদ্যালয়"
"992","ঢাকা","নরসিংদী","শিবপুর","লাখপুর শিমুলিয়া বালিকা উচ্চ বিদ্যালয়"
"991","ঢাকা","নরসিংদী","শিবপুর","তেলিয়া ঝাউয়াকান্দি উচ্চ বিদ্যালয়"
"990","ঢাকা","নরসিংদী","শিবপুর","দুলালপুর উচ্চ বিদ্যালয়"
"989","ঢাকা","নরসিংদী","শিবপুর","দক্ষিণ সাধারচর উচ্চ বিদ্যালয়"
"988","ঢাকা","নরসিংদী","শিবপুর","হরিহরদী উচ্চ বিদ্যালয় এন্ড কলেজ"
"987","ঢাকা","নরসিংদী","শিবপুর","শিবপুর পাইলট বালিকা উচ্চ বিদ্যালয়"
"986","ঢাকা","নরসিংদী","শিবপুর","শিবপুর পাইলট মডেল উচ্চ বিদ্যালয়"
"985","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","লোনতলা উচ্চ বিদ্যালয়"
"984","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","চাঁদপাড়া দ্বি-মুখী উচ্চ বিদ্যালয়"
"983","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","শহরগছি উচ্চ বিদ্যালয় এন্ড কলেজ"
"982","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","ডুমুরগাছা সিদ্দিকিয়া দাখিল মাদ্রাসা"
"981","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","বিরাট দ্বি-মুখী উচ্চ বিদ্যালয়"
"980","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","খলসি দাখিল মাদ্রাসা"
"979","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","বর্ধনকুঠী পাইলট উচ্চ বিদ্যালয়"
"978","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","বোয়ালিয়া উচ্চ বিদ্যালয়"
"977","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","দূর্গাপুর কালিতলা এস. এন দ্বি-মুখী উচ্চ বিদ্যালয়"
"976","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","মহিমাগঞ্জ উচ্চ বিদ্যালয়"
"975","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","রাখালবুরুজ মুন্সিরহাট কেরামতিয়া সিনিয়র আলিম মাদ্রাসা"
"974","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","সরদারহাট দ্বি-মুখী উচ্চ বিদ্যালয়"
"973","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","আফরোজা আনার দাখিল মাদ্রাসা"
"972","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","ঘুগা আব্দুল জলিল দ্বি-মুখী উচ্চ বিদ্যালয়"
"971","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","কামদিয়া দারুল উলুম সিদ্দিকীয়া আলিম মাদ্রাসা"
"970","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","পানিতলা হাট উচ্চ বিদ্যালয়"
"969","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","ফেরুসা গোবিন্দপুর উচ্চ বিদ্যালয়"
"968","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","পিয়ারাপুর আই,জি,এম স্কুল এন্ড কলেজ"
"967","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","কামদিয়া দ্বি-মুখী উচ্চ বিদ্যালয়"
"966","রংপুর","গাইবান্ধা","গোবিন্দগঞ্জ","গোবিন্দগঞ্জ সরকারি উচ্চ বিদ্যালয়"
"965","ঢাকা","নরসিংদী","মনোহরদী","নারায়ণপুর সরাফত উল্লাহ উচ্চ বিদ্যালয়"
"964","ঢাকা","নরসিংদী","মনোহরদী","চন্ডিপাড়া বালিকা উচ্চ বিদ্যালয়"
"963","ঢাকা","নরসিংদী","মনোহরদী","বেলাব সরকারি পাইলট মর্ডাণ মডেল হাই স্কুল"
"962","ঢাকা","নরসিংদী","মনোহরদী","পোড়াদিয়া বিএম সিনিয়র আলিম মাদ্রাসা"
"961","ঢাকা","নরসিংদী","মনোহরদী","এ. এন. এম উচ্চ বিদ্যালয়"
"960","ঢাকা","নরসিংদী","বেলাবো","পাটুলী উচ্চ বিদ্যালয়"
"959","ঢাকা","নরসিংদী","মনোহরদী","সর্বলক্ষণা আলিম মাদ্রসা"
"958","ঢাকা","নরসিংদী","মনোহরদী","বীরগাঁও ইসলামিয়া দাখিল মাদ্রাসা"
"957","ঢাকা","নরসিংদী","মনোহরদী","শাহাবুদ্দিন মেমোরিয়া একাডেমি"
"956","ঢাকা","নরসিংদী","মনোহরদী","ঠেকের কান্দা ডি. এস. কে উচ্চ বিদ্যালয়"
"955","ঢাকা","নরসিংদী","মনোহরদী","এইচ. কে বিপুল স্মৃতি উচ্চ বিদ্যালয়"
"954","ঢাকা","নরসিংদী","মনোহরদী","মনতলা সিনিয়র ফাজিল ডিগ্রী মাদ্রাসা"
"953","ঢাকা","নরসিংদী","মনোহরদী","জিকেপি ডুয়াইগাঁও রবিউল উলুম দাখিল মাদ্রাসা"
"952","ঢাকা","নরসিংদী","মনোহরদী","খিদিরপুর কলেজ"
"951","ঢাকা","নরসিংদী","মনোহরদী","অ্যাডভোকেট এম. এ মজিদ বিএম কলেজ"
"950","ঢাকা","নরসিংদী","মনোহরদী","গোতাশিয়া নূরুল মজিদ হুমায়ূন উচ্চ বিদ্যালয়"
"949","ঢাকা","শরীয়তপুর","জাজিরা","জয়নগর নুরিয়া ইসলামিয়া দাখিল মাদ্রাসা"
"948","ঢাকা","শরীয়তপুর","জাজিরা","বি. কে. নগর পাবলিক উচ্চ বিদ্যালয়"
"947","ঢাকা","শরীয়তপুর","জাজিরা","পূর্ব নাওডোবা পাবলিক উচ্চ বিদ্যালয়"
"946","ঢাকা","শরীয়তপুর","জাজিরা","জাজিরা গার্লস হাই স্কুল এন্ড কলেজ"
"945","ঢাকা","শরীয়তপুর","জাজিরা","মানিকনগর শেখ হাসিনা উচ্চ বিদ্যালয়"
"944","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","বিনোদপুর মৌলভী কান্দি দাখিল মাদ্রাসা"
"943","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","তুলাতলা উচ্চ বিদ্যালয়"
"942","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","মাহমুদপুর মর্ডান উচ্চ বিদ্যালয়"
"941","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","চন্দ্রপুর এ, এইচ, পি উচ্চ বিদ্যালয়"
"940","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","চিতলীয়া সমিতির হাট উচ্চ বিদ্যালয়"
"939","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","বুড়িরহাট উচ্চ বিদ্যালয়"
"938","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","পালং উচ্চ বিদ্যালয়"
"937","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","চিকন্দী শরফ আলী উচ্চ বিদ্যালয়"
"936","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর"," শরীয়তপুর সরকারি কলেজ"
"935","ঢাকা","শরীয়তপুর","শরীয়তপুর সদর","শরীয়তপুর সরকারি বালিকা উচ্চ বিদ্যালয়"
"934","খুলনা","বাগেরহাট","ফকিরহাট","কাজী আজাহার আলী ডিগ্রী কলেজ"
"933","খুলনা","বাগেরহাট","ফকিরহাট","কলকলিয়া মাধ্যমিক বিদ্যালয়"
"932","খুলনা","বাগেরহাট","ফকিরহাট","শেখ হেলাল উদ্দীন ডিগ্রী কলেজ"
"931","খুলনা","বাগেরহাট","ফকিরহাট","নলদা মাধ্যমিক বিদ্যালয়"
"930","খুলনা","বাগেরহাট","ফকিরহাট","মাসকাটা মাধ্যমিক বিদ্যালয়"
"929","খুলনা","বাগেরহাট","ফকিরহাট","বঙ্গবন্ধু মাধ্যমিক বালিকা বিদ্যালয় নওয়াপাড়া"
"928","খুলনা","বাগেরহাট","ফকিরহাট","বেতাগা ইউনাইটেড মাধ্যমিক বিদ্যালয়"
"927","খুলনা","বাগেরহাট","মোল্লাহাট","কামারগ্রাম মাধ্যমিক বিদ্যালয়"
"926","খুলনা","বাগেরহাট","মোল্লাহাট","চুনখোলা মাধ্যমিক বিদ্যালয়"
"925","খুলনা","বাগেরহাট","মোল্লাহাট","শহীদ হেমায়েত উদ্দিন বালিকা বিদ্যালয়"
"924","খুলনা","বাগেরহাট","মোল্লাহাট","নগর কান্দা মাধ্যমিক বিদ্যালয়"
"923","খুলনা","বাগেরহাট","মোল্লাহাট","চাঁদের হাট মাধ্যমিক বিদ্যালয়"
"922","খুলনা","বাগেরহাট","চিতলমারী","চরকচুরিয়া মাধ্যমিক বিদ্যালয়"
"921","খুলনা","বাগেরহাট","চিতলমারী","বড়বাড়িয়া মাধ্যমিক বিদ্যালয়"
"920","খুলনা","বাগেরহাট","চিতলমারী","পরানপুর শহীদ শেখ মাধ্যমিক বিদ্যালয়"
"919","খুলনা","বাগেরহাট","চিতলমারী","সম্মিলনী মাধ্যমিক বিদ্যালয়"
"918","খুলনা","বাগেরহাট","চিতলমারী","সন্তষপুর মাধ্যমিক বিদ্যালয়"
"917","খুলনা","বাগেরহাট","চিতলমারী","চিতলমারী দাখিল মাদ্রাসা"
"916","খুলনা","বাগেরহাট","চিতলমারী","শেরে বাংলা ডিগ্রী কলেজ"
"915","খুলনা","বাগেরহাট","চিতলমারী","কালশিরা মাধ্যমিক বিদ্যালয়"
"914","খুলনা","বাগেরহাট","চিতলমারী","জুনাবালী ফকির মাধ্যমিক বালিকা বিদ্যালয়"
"913","খুলনা","বাগেরহাট","চিতলমারী","চরবানিয়ারী ইউনিয়ন বালিকা মাধ্যমিক বিদ্যালয়"
"912","খুলনা","বাগেরহাট","বাগেরহাট সদর","চিরুলীয়া স্কুল এন্ড কলেজ"
"911","খুলনা","বাগেরহাট","চিতলমারী","চরবানিয়ারী মডেল উচ্চ বিদ্যালয়"
"910","ঢাকা","কিশোরগঞ্জ","নিকলী","নানশ্রী আদর্শ দাখিল মাদ্রাসা"
"909","ঢাকা","কিশোরগঞ্জ","নিকলী","সিংপুর হাজী আফিল উদ্দিন উচ্চ বিদ্যালয়"
"908","ঢাকা","কিশোরগঞ্জ","নিকলী","আলিয়াপাড়া এ বি নুরজাহান হোসেন উচ্চ বিদ্যালয়"
"907","ঢাকা","কিশোরগঞ্জ","নিকলী","ছাতিরচর উচ্চ বিদ্যালয়"
"906","ঢাকা","কিশোরগঞ্জ","নিকলী","রসুলপুর হানিফ ভূইয়া উচ্চ বিদ্যালয়"
"905","ঢাকা","কিশোরগঞ্জ","নিকলী","জারইতলা স্কুল এন্ড কলেজ"
"904","ঢাকা","কিশোরগঞ্জ","নিকলী","দামপাড়া কারার মাহতাব উদ্দিন উচ্চ বিদ্যালয়"
"903","ঢাকা","কিশোরগঞ্জ","বাজিতপুর","পিরিজপুর দাখিল মাদ্রাসা"
"902","ঢাকা","কিশোরগঞ্জ","বাজিতপুর","মফিজুর রহমান রোকন উচ্চ বিদ্যালয়"
"901","ঢাকা","কিশোরগঞ্জ","বাজিতপুর","হিলাচিয়া স্কুল এন্ড কলেজ"
"900","ঢাকা","কিশোরগঞ্জ","বাজিতপুর","পিরিজপুর উচ্চ বিদ্যালয়"
"899","ঢাকা","কিশোরগঞ্জ","বাজিতপুর","সরারচর ফাজিল (ডিগ্রী) মাদ্রাসা"
"898","ঢাকা","কিশোরগঞ্জ","বাজিতপুর","হাফেজ আব্দুর রাজ্জাক পাইলট মডেল উচ্চ বিদ্যালয়"
"897","ঢাকা","কিশোরগঞ্জ","বাজিতপুর","সরারচর শিবনাথ বহুমূখী উচ্চ বিদ্যালয়"
"896","ঢাকা","কিশোরগঞ্জ","বাজিতপুর","নাজিরুল ইসলাম কলেজিয়েট স্কুল"
"895","খুলনা","মেহেরপুর","গাংনী","শানঘাট-চাঁন্দামারী মাধ্যমিক বিদ্যালয়"
"894","খুলনা","মেহেরপুর","গাংনী","বাদিয়াপাড়া-মহাব্বতপুর মাধ্যমিক বিদ্যালয়"
"893","খুলনা","মেহেরপুর","গাংনী","বেতবাড়ীয়া মাধ্যমিক বিদ্যালয়"
"892","খুলনা","মেহেরপুর","গাংনী","করমদি মাধ্যমিক বিদ্যালয়"
"891","খুলনা","মেহেরপুর","গাংনী","সাহেবনগর মাধ্যমিক বিদ্যালয়"
"890","খুলনা","মেহেরপুর","গাংনী","মহাম্মদপুর আদর্শ মাধ্যমিক বিদ্যালয়"
"889","খুলনা","মেহেরপুর","গাংনী","গাঁড়াডোব মাধ্যমিক বিদ্যালয়"
"888","খুলনা","মেহেরপুর","গাংনী","ডি.জে.এম.সি মাধ্যমিক বিদ্যালয়"
"887","খুলনা","মেহেরপুর","গাংনী","কে.এন.এস.এইচ বালিকা মাধ্যমিক বিদ্যালয়"
"886","খুলনা","মেহেরপুর","গাংনী","এইচ. বি মাধ্যমিক বিদ্যালয়"
"885","খুলনা","মেহেরপুর","গাংনী","ভোমরদহ-ধর্মচাকী (বি.ডি) মাধ্যমিক বিদ্যালয়"
"884","খুলনা","মেহেরপুর","গাংনী","বাওট আদর্শ মাধ্যমিক বালিকা বিদ্যালয়"
"883","খুলনা","মেহেরপুর","গাংনী","এইচ. এম. এইচ. ভি. মাধ্যমিক বালিকা বিদ্যালয়"
"882","খুলনা","মেহেরপুর","গাংনী","ধানখোলা মাধ্যমিক বিদ্যালয়"
"881","খুলনা","মেহেরপুর","গাংনী","হিজলবাড়ীয়া মাধ্যমিক বিদ্যালয়"
"880","রংপুর","দিনাজপুর","ফুলবাড়ী","এস. শ্রীরামপুর উচ্চ বিদ্যালয়"
"879","রংপুর","দিনাজপুর","ফুলবাড়ী","পুখুরী স্কুল এন্ড কলেজ"
"878","রংপুর","দিনাজপুর","পার্বতীপুর","ফুলবাড়ী পাইলট বালিকা উচ্চ বিদ্যালয়"
"877","রংপুর","দিনাজপুর","ফুলবাড়ী","সিদ্দিশী উচ্চ বিদ্যালয়"
"876","রংপুর","দিনাজপুর","ফুলবাড়ী","রুদ্রানী উচ্চ বিদ্যালয়"
"875","রংপুর","দিনাজপুর","পার্বতীপুর","দেউল উচ্চ বিদ্যালয়"
"874","রংপুর","দিনাজপুর","পার্বতীপুর","অধ্যাপক আফজাল সোবহান উচ্চ বিদ্যালয়"
"873","রংপুর","দিনাজপুর","পার্বতীপুর","নুরুল মজিদ উচ্চ বিদ্যালয়"
"872","রংপুর","দিনাজপুর","পার্বতীপুর","ঝাড়ুয়াডাঙ্গা উচ্চ বিদ্যালয়"
"871","রংপুর","দিনাজপুর","পার্বতীপুর","সিরাজুল হুদা উচ্চ বিদ্যালয়"
"870","রংপুর","দিনাজপুর","পার্বতীপুর","পাটিকাঘাট সুলতানপুর আদর্শ উচ্চ বিদ্যালয়"
"869","রংপুর","দিনাজপুর","পার্বতীপুর","পার্বতীপুর এ এস এম উচ্চ বিদ্যালয়"
"868","রংপুর","দিনাজপুর","পার্বতীপুর","মধ্যপাড়া মহাবিদ্যালয়"
"867","রংপুর","দিনাজপুর","পার্বতীপুর","রাজাবাসর স্কুল এন্ড কলেজ"
"866","রংপুর","দিনাজপুর","পার্বতীপুর","বেলাইচন্ডি স্কুল এন্ড কলেজ"
"865","রংপুর","দিনাজপুর","পার্বতীপুর","ফুলবাড়ী জি. এম পাইলট উচ্চ বিদ্যালয়"
"864","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","আশুগঞ্জ"," জামিয়া ইসলামিয়া দারুল উলুম সোহাগপুর"
"863","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","সরাইল","সরাইল সদর উচ্চ বিদ্যালয়"
"862","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","সরাইল","জামেয়া ফারুকিয়া ওয়াজেদুল উলুম ইসলামাবাদ"
"861","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","আশুগঞ্জ","হাজী আব্দুল জলিল সরকারী উচ্চ বিদ্যালয়"
"860","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","সরাইল","জামিয়া রহমানিয়া বেড়তলা"
"859","রাজশাহী","পাবনা","পাবনা সদর","আলহাজ্ব ইলিয়াস উচ্চ বিদ্যালয়"
"858","রাজশাহী","পাবনা","পাবনা সদর","পাবনা টাউন গার্লস হাই স্কুল"
"857","রাজশাহী","পাবনা","পাবনা সদর","হাজেরা খাতুন গার্লস হাই স্কুল"
"856","রাজশাহী","পাবনা","ফরিদপুর","হাদল ইউনিয়ন উচ্চ বিদ্যালয়"
"855","রাজশাহী","পাবনা","পাবনা সদর","শহীদ মেজর মির্জা আব্দুল বাতেন দাখিল মাদ্রাসা"
"854","খুলনা","খুলনা","ফুলতলা","আটরা শ্রীনাথ মাধ্যমিক বিদ্যালয়"
"853","খুলনা","খুলনা","ফুলতলা","পঠিয়াবান্ধা শুকলা স্মরনিকা মাধ্যমিক বালিকা বিদ্যালয়"
"852","খুলনা","খুলনা","ফুলতলা","গাড়াখোলা মাধ্যমিক বিদ্যালয়"
"851","খুলনা","খুলনা","ডুমুরিয়া","মধুগ্রাম ইসলামিয়া আলিম মাদ্রাসা"
"850","খুলনা","খুলনা","ডুমুরিয়া","ড. এস কে বাকার কলেজ"
"849","খুলনা","খুলনা","ডুমুরিয়া","কাছারী বাড়ী আর আর জি টি মাধ্যমিক বিদ্যালয়"
"848","খুলনা","খুলনা","ডুমুরিয়া","মিকশিমিল রুদাঘরা মাধ্যমিক বিদ্যালয়"
"847","খুলনা","খুলনা","ডুমুরিয়া","শোভনা বিরাজময়ী মাধ্যমিক বিদ্যালয়"
"846","খুলনা","খুলনা","ডুমুরিয়া","উলা-মৈখালি মাধ্যমিক বিদ্যালয়"
"845","খুলনা","খুলনা","ডুমুরিয়া","বাদুড়িয়া মাধ্যমিক বিদ্যালয়"
"844","খুলনা","খুলনা","ডুমুরিয়া","খর্ণিয়া ইউনিয়ন মাধ্যমিক বিদ্যালয়"
"843","খুলনা","খুলনা","ডুমুরিয়া","কাঁঠালতলা মাধ্যমিক বিদ্যালয়"
"842","খুলনা","খুলনা","ডুমুরিয়া","রংপুর কালিবাটী মাধ্যমিক বিদ্যালয়"
"841","খুলনা","খুলনা","ডুমুরিয়া","শহীদ স্মৃতি মহিলা কলেজ"
"840","খুলনা","খুলনা","ডুমুরিয়া","শাহাপুর মাধ্যমিক বিদ্যালয়"
"839","খুলনা","খুলনা","ডুমুরিয়া","ডুমুরিয়া এন, জি সি এ্যান্ড এন, সি কে মাধ্যমিক বিদ্যালয়"
"838","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","বানিয়াবাড়ী আদর্শ উচ্চ বিদ্যালয়"
"837","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","বিনোদবাড়ী মানকোন দাখিল মাদ্রাসা"
"836","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","মিলেনিয়াম মাধ্যমিক একাডেমি"
"835","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","সৈয়দপাড়া উচ্চ বিদ্যালয়"
"834","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","সোনারগাঁও উচ্চ বিদ্যালয়"
"833","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","দড়িকাঠবওলা চন্দনী আটা উচ্চ বিদ্যালয়"
"832","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","মনতলা দাখিল মাদ্রাসা"
"831","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","লক্ষীপুর উচ্চ বিদ্যালয়"
"830","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","জগীর উদ্দিন উচ্চ বিদ্যালয়"
"829","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","বনবাংলা এফ রহমান উচ্চ বিদ্যালয়"
"828","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","ঝনকা উচ্চ বিদ্যালয়"
"827","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","এস. কে. এম উচ্চ বিদ্যালয়"
"826","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","বিরাশি উচ্চ বিদ্যালয়"
"825","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","বাবর রাবেয়া নগর আইট জুনিয়র বিদ্যালয়"
"824","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","চেচুয়া উচ্চ বিদ্যালয়"
"823","ময়মনসিংহ","ময়মনসিংহ","মুক্তাগাছা","নগেন্দ্র নারায়ন বালিকা বিদ্যালয় (এন এন স্কুল)"
"822","রংপুর","লালমনিরহাট","পাটগ্রাম","ধবলসুতি উচ্চ বিদ্যালয়"
"821","রংপুর","লালমনিরহাট","পাটগ্রাম","পাটগ্রাম আদর্শ উচ্চ বিদ্যালয়"
"820","রংপুর","লালমনিরহাট","পাটগ্রাম","মির্জারকোট উচ্চ বিদ্যালয়"
"819","রংপুর","লালমনিরহাট","পাটগ্রাম","ললিতারহাট উচ্চ বিদ্যালয়"
"818","রংপুর","লালমনিরহাট","পাটগ্রাম","জোংড়া ন্যাশনাল উচ্চ বিদ্যালয়"
"817","রংপুর","লালমনিরহাট","পাটগ্রাম","রসুলপুর আব্দাল হোসেন উচ্চ বিদ্যালয়"
"816","রংপুর","লালমনিরহাট","হাতীবান্ধা","পারুলিয়া তফসিলী উচ্চ বিদ্যালয় এন্ড কলেজ"
"815","রংপুর","লালমনিরহাট","হাতীবান্ধা","বোর্ডেরহাট উচ্চ বিদ্যালয়"
"814","রংপুর","লালমনিরহাট","হাতীবান্ধা","গোতামারী উচ্চ বিদ্যালয়"
"813","রংপুর","লালমনিরহাট","হাতীবান্ধা","কেতকীবাড়ী উচ্চ বিদ্যালয়"
"812","রংপুর","লালমনিরহাট","হাতীবান্ধা","লোকমান হোসেন উচ্চ বিদ্যালয়"
"811","রংপুর","লালমনিরহাট","হাতীবান্ধা","গড্ডিমারী দ্বি-মুখী উচ্চ বিদ্যালয়"
"810","রংপুর","লালমনিরহাট","হাতীবান্ধা","হাবিবুর রহমান মোস্তাজির উচ্চ বিদ্যালয়"
"809","রংপুর","লালমনিরহাট","হাতীবান্ধা","পাইকারটারী উচ্চ বিদ্যালয়"
"808","রংপুর","লালমনিরহাট","হাতীবান্ধা","বড়খাতা বালিকা উচ্চ বিদ্যালয়"
"807","রংপুর","লালমনিরহাট","হাতীবান্ধা","বড়খাতা ডিগ্রী কলেজ"
"806","রংপুর","লালমনিরহাট","হাতীবান্ধা","বীর মুক্তিযোদ্ধা মোতাহার হোসেন কলেজ"
"805","রংপুর","নীলফামারী","নীলফামারী সদর"," পুলিশ লাইনস একাডেমী"
"804","রংপুর","নীলফামারী","নীলফামারী সদর","ছমির উদ্দিন স্কুল এন্ড কলেজ"
"803","রংপুর","নীলফামারী","নীলফামারী সদর","নীলফামারী আলিয়া মাদ্রাসা"
"802","রংপুর","নীলফামারী","নীলফামারী সদর","কচুকাটা উচ্চ বিদ্যালয়"
